Algoritmo,Distribuicao,TamanhoVetor,Comparacoes,Trocas,AcessosMemoria,ProfRecursao,TempoNS,MemoriaAuxiliarBytes
Merge Sort,Reverso,5000,29804,32004,185424,14,7651900,247232
Merge Sort,Reverso,5000,29804,32004,185424,14,9696000,247232
Merge Sort,Reverso,5000,29804,32004,185424,14,7854500,247232
Merge Sort,Reverso,5000,29804,32004,185424,14,8668800,247232
Merge Sort,Reverso,5000,29804,32004,185424,14,8049500,247232
Merge Sort,Reverso,5000,29804,32004,185424,14,8379100,247232
Merge Sort,Reverso,5000,29804,32004,185424,14,10666100,247232
Merge Sort,Reverso,5000,29804,32004,185424,14,10456600,247232
Merge Sort,Reverso,5000,29804,32004,185424,14,12735900,247232
Merge Sort,Reverso,5000,29804,32004,185424,14,8482200,247232
Merge Sort,Reverso,5000,29804,32004,185424,14,10230400,247232
Merge Sort,Reverso,5000,29804,32004,185424,14,8120600,247232
Merge Sort,Reverso,5000,29804,32004,185424,14,9270700,247232
Merge Sort,Reverso,5000,29804,32004,185424,14,18914500,247232
Merge Sort,Reverso,5000,29804,32004,185424,14,8888800,247232
Merge Sort,Reverso,5000,29804,32004,185424,14,10474100,247232
Merge Sort,Reverso,5000,29804,32004,185424,14,9951100,247232
Merge Sort,Reverso,5000,29804,32004,185424,14,10016200,247232
Merge Sort,Reverso,5000,29804,32004,185424,14,9756000,247232
Merge Sort,Reverso,5000,29804,32004,185424,14,9923700,247232
Merge Sort,Reverso,5000,29804,32004,185424,14,10642200,247232
Merge Sort,Reverso,5000,29804,32004,185424,14,9419400,247232
Merge Sort,Reverso,5000,29804,32004,185424,14,8797500,247232
Merge Sort,Reverso,5000,29804,32004,185424,14,9632000,247232
Heap Sort,Reverso,5000,103227,53436,420198,0,11476300,12
Heap Sort,Reverso,5000,103227,53436,420198,0,15738700,12
Heap Sort,Reverso,5000,103227,53436,420198,0,6166900,12
Heap Sort,Reverso,5000,103227,53436,420198,0,5854900,12
Heap Sort,Reverso,5000,103227,53436,420198,0,6662700,12
Heap Sort,Reverso,5000,103227,53436,420198,0,4818100,12
Heap Sort,Reverso,5000,103227,53436,420198,0,4696200,12
Heap Sort,Reverso,5000,103227,53436,420198,0,4845900,12
Heap Sort,Reverso,5000,103227,53436,420198,0,7072700,12
Heap Sort,Reverso,5000,103227,53436,420198,0,6351900,12
Heap Sort,Reverso,5000,103227,53436,420198,0,6421500,12
Heap Sort,Reverso,5000,103227,53436,420198,0,4893500,12
Heap Sort,Reverso,5000,103227,53436,420198,0,4673100,12
Heap Sort,Reverso,5000,103227,53436,420198,0,4882800,12
Heap Sort,Reverso,5000,103227,53436,420198,0,7018800,12
Heap Sort,Reverso,5000,103227,53436,420198,0,6398200,12
Heap Sort,Reverso,5000,103227,53436,420198,0,7082800,12
Heap Sort,Reverso,5000,103227,53436,420198,0,7016700,12
Heap Sort,Reverso,5000,103227,53436,420198,0,5296600,12
Heap Sort,Reverso,5000,103227,53436,420198,0,4956400,12
Heap Sort,Reverso,5000,103227,53436,420198,0,4904300,12
Heap Sort,Reverso,5000,103227,53436,420198,0,6865600,12
Heap Sort,Reverso,5000,103227,53436,420198,0,7657200,12
Heap Sort,Reverso,5000,103227,53436,420198,0,6908100,12
Heap Sort,Reverso,5000,103227,53436,420198,0,7778200,12
Heap Sort,Reverso,5000,103227,53436,420198,0,6633100,12
Heap Sort,Reverso,5000,103227,53436,420198,0,7740300,12
Heap Sort,Reverso,5000,103227,53436,420198,0,8574900,12
Heap Sort,Reverso,5000,103227,53436,420198,0,6338400,12
Heap Sort,Reverso,5000,103227,53436,420198,0,6242400,12
Shell Sort,Reverso,5000,51491,35549,211574,0,7411100,16
Shell Sort,Reverso,5000,51491,35549,211574,0,2886600,16
Shell Sort,Reverso,5000,51491,35549,211574,0,2837000,16
Shell Sort,Reverso,5000,51491,35549,211574,0,3047500,16
Shell Sort,Reverso,5000,51491,35549,211574,0,3242000,16
Shell Sort,Reverso,5000,51491,35549,211574,0,2975000,16
Shell Sort,Reverso,5000,51491,35549,211574,0,3281200,16
Shell Sort,Reverso,5000,51491,35549,211574,0,2941400,16
Shell Sort,Reverso,5000,51491,35549,211574,0,2930800,16
Shell Sort,Reverso,5000,51491,35549,211574,0,2870100,16
Shell Sort,Reverso,5000,51491,35549,211574,0,3639200,16
Shell Sort,Reverso,5000,51491,35549,211574,0,3137300,16
Shell Sort,Reverso,5000,51491,35549,211574,0,3029200,16
Shell Sort,Reverso,5000,51491,35549,211574,0,2867500,16
Shell Sort,Reverso,5000,51491,35549,211574,0,3095800,16
Shell Sort,Reverso,5000,51491,35549,211574,0,2867900,16
Shell Sort,Reverso,5000,51491,35549,211574,0,2875600,16
Shell Sort,Reverso,5000,51491,35549,211574,0,2882500,16
Shell Sort,Reverso,5000,51491,35549,211574,0,2972800,16
Shell Sort,Reverso,5000,51491,35549,211574,0,2857600,16
Shell Sort,Reverso,5000,51491,35549,211574,0,2809500,16
Shell Sort,Reverso,5000,51491,35549,211574,0,2794900,16
Shell Sort,Reverso,5000,51491,35549,211574,0,3475900,16
Shell Sort,Reverso,5000,51491,35549,211574,0,2916500,16
Shell Sort,Reverso,5000,51491,35549,211574,0,2808600,16
Shell Sort,Reverso,5000,51491,35549,211574,0,2932500,16
Shell Sort,Reverso,5000,51491,35549,211574,0,3053400,16
Shell Sort,Reverso,5000,51491,35549,211574,0,2808200,16
Shell Sort,Reverso,5000,51491,35549,211574,0,2848500,16
Shell Sort,Reverso,5000,51491,35549,211574,0,2118500,16
Quick Sort,Reverso,5000,12497500,6252499,50009995,5000,422865700,60000
Quick Sort,Reverso,5000,12497500,6252499,50009995,5000,423650100,60000
Quick Sort,Reverso,5000,12497500,6252499,50009995,5000,408737300,60000
Quick Sort,Reverso,5000,12497500,6252499,50009995,5000,384219600,60000
Quick Sort,Reverso,5000,12497500,6252499,50009995,5000,363435700,60000
Quick Sort,Reverso,5000,12497500,6252499,50009995,5000,353223800,60000
Quick Sort,Reverso,5000,12497500,6252499,50009995,5000,368682800,60000
Quick Sort,Reverso,5000,12497500,6252499,50009995,5000,372143200,60000
Quick Sort,Reverso,5000,12497500,6252499,50009995,5000,386800500,60000
Quick Sort,Reverso,5000,12497500,6252499,50009995,5000,382727400,60000
Quick Sort,Reverso,5000,12497500,6252499,50009995,5000,372963000,60000
Quick Sort,Reverso,5000,12497500,6252499,50009995,5000,358664900,60000
Quick Sort,Reverso,5000,12497500,6252499,50009995,5000,352188600,60000
Quick Sort,Reverso,5000,12497500,6252499,50009995,5000,367197900,60000
Quick Sort,Reverso,5000,12497500,6252499,50009995,5000,353859900,60000
Quick Sort,Reverso,5000,12497500,6252499,50009995,5000,369190400,60000
Quick Sort,Reverso,5000,12497500,6252499,50009995,5000,363942000,60000
Quick Sort,Reverso,5000,12497500,6252499,50009995,5000,458654300,60000
Quick Sort,Reverso,5000,12497500,6252499,50009995,5000,369634600,60000
Quick Sort,Reverso,5000,12497500,6252499,50009995,5000,387521400,60000
Quick Sort,Reverso,5000,12497500,6252499,50009995,5000,383771100,60000
Quick Sort,Reverso,5000,12497500,6252499,50009995,5000,368625500,60000
Quick Sort,Reverso,5000,12497500,6252499,50009995,5000,382125000,60000
Quick Sort,Reverso,5000,12497500,6252499,50009995,5000,362122700,60000
Quick Sort,Reverso,5000,12497500,6252499,50009995,5000,366101200,60000
Quick Sort,Reverso,5000,12497500,6252499,50009995,5000,347934100,60000
Quick Sort,Reverso,5000,12497500,6252499,50009995,5000,366353800,60000
Quick Sort,Reverso,5000,12497500,6252499,50009995,5000,361166700,60000
Quick Sort,Reverso,5000,12497500,6252499,50009995,5000,378621500,60000
Quick Sort,Reverso,5000,12497500,6252499,50009995,5000,355788900,60000
Quick Random,Reverso,5000,74553,43684,327177,29,4292700,348
Quick Random,Reverso,5000,74553,43684,327177,29,5289700,348
Quick Random,Reverso,5000,74553,43684,327177,29,3976800,348
Quick Random,Reverso,5000,74553,43684,327177,29,3987600,348
Quick Random,Reverso,5000,74553,43684,327177,29,4621100,348
Quick Random,Reverso,5000,74553,43684,327177,29,3833600,348
Quick Random,Reverso,5000,74553,43684,327177,29,3977900,348
Quick Random,Reverso,5000,74553,43684,327177,29,5046000,348
Quick Random,Reverso,5000,74553,43684,327177,29,5039800,348
Quick Random,Reverso,5000,74553,43684,327177,29,3801500,348
Quick Random,Reverso,5000,74553,43684,327177,29,3423800,348
Quick Random,Reverso,5000,74553,43684,327177,29,3524300,348
Quick Random,Reverso,5000,74553,43684,327177,29,3473200,348
Quick Random,Reverso,5000,74553,43684,327177,29,4733500,348
Quick Random,Reverso,5000,74553,43684,327177,29,3796000,348
Quick Random,Reverso,5000,74553,43684,327177,29,3576700,348
Quick Random,Reverso,5000,74553,43684,327177,29,4066900,348
Quick Random,Reverso,5000,74553,43684,327177,29,5001700,348
Quick Random,Reverso,5000,74553,43684,327177,29,3250500,348
Quick Random,Reverso,5000,74553,43684,327177,29,3386600,348
Quick Random,Reverso,5000,74553,43684,327177,29,4432000,348
Quick Random,Reverso,5000,74553,43684,327177,29,4747100,348
Quick Random,Reverso,5000,74553,43684,327177,29,3557300,348
Quick Random,Reverso,5000,74553,43684,327177,29,4627200,348
Quick Random,Reverso,5000,74553,43684,327177,29,3699200,348
Quick Random,Reverso,5000,74553,43684,327177,29,5763700,348
Quick Random,Reverso,5000,74553,43684,327177,29,2814400,348
Quick Random,Reverso,5000,74553,43684,327177,29,5609900,348
Quick Random,Reverso,5000,74553,43684,327177,29,3459100,348
Quick Random,Reverso,5000,74553,43684,327177,29,2880900,348
Bubble Sort,Parcial,5000,12484620,1461202,30814048,0,339907000,13
Bubble Sort,Parcial,5000,12487347,1445422,30756382,0,365219900,13
Bubble Sort,Parcial,5000,12490597,1467770,30852274,0,386491900,13
Bubble Sort,Parcial,5000,12453840,1434616,30646144,0,474919300,13
Bubble Sort,Parcial,5000,12463570,1418062,30599388,0,490382200,13
Bubble Sort,Parcial,5000,12484297,1409198,30605386,0,343415900,13
Bubble Sort,Parcial,5000,12454429,1436562,30655106,0,312325900,13
Bubble Sort,Parcial,5000,12489372,1340818,30342016,0,304572300,13
Bubble Sort,Parcial,5000,12470935,1534216,31078734,0,311415900,13
Bubble Sort,Parcial,5000,12460644,1453820,30736568,0,311988600,13
Bubble Sort,Parcial,5000,12458160,1384190,30453080,0,309867800,13
Bubble Sort,Parcial,5000,12480109,1383380,30493738,0,317546800,13
Bubble Sort,Parcial,5000,12484620,1414228,30626152,0,330589600,13
Bubble Sort,Parcial,5000,12452650,1434856,30644724,0,305683800,13
Bubble Sort,Parcial,5000,12457314,1422373,30604120,0,355445900,13
Bubble Sort,Parcial,5000,12483472,1452246,30775928,0,324011200,13
Bubble Sort,Parcial,5000,12448672,1420452,30579152,0,314453100,13
Bubble Sort,Parcial,5000,12454429,1404586,30527202,0,307288000,13
Bubble Sort,Parcial,5000,12493672,1495030,30967464,0,336992700,13
Bubble Sort,Parcial,5000,12464604,1393612,30503656,0,469836500,13
Bubble Sort,Parcial,5000,12484620,1457640,30799800,0,334324300,13
Bubble Sort,Parcial,5000,12468820,1458261,30770684,0,320480200,13
Bubble Sort,Parcial,5000,12465369,1476760,30837778,0,317117700,13
Bubble Sort,Parcial,5000,12487909,1513772,31030906,0,309095700,13
Bubble Sort,Parcial,5000,12486769,1413544,30627714,0,343109700,13
Bubble Sort,Parcial,5000,12466624,1477652,30843856,0,341665000,13
Bubble Sort,Parcial,5000,12435372,1356278,30295856,0,327075900,13
Bubble Sort,Parcial,5000,12475764,1483370,30885008,0,328558200,13
Bubble Sort,Parcial,5000,12479545,1386100,30503490,0,343609500,13
Bubble Sort,Parcial,5000,12491722,1389674,30542140,0,304466300,13
Insertion Sort,Parcial,5000,1393172,1393160,5572688,0,58535800,12
Insertion Sort,Parcial,5000,1408015,1408010,5632064,0,57772200,12
Insertion Sort,Parcial,5000,1357587,1357561,5430348,0,56290100,12
Insertion Sort,Parcial,5000,1422739,1422728,5690956,0,50376600,12
Insertion Sort,Parcial,5000,1415003,1414989,5660012,0,47653300,12
Insertion Sort,Parcial,5000,1489785,1489773,5959140,0,52237600,12
Insertion Sort,Parcial,5000,1448953,1448933,5795812,0,50167500,12
Insertion Sort,Parcial,5000,1442365,1442358,5769464,0,47723200,12
Insertion Sort,Parcial,5000,1405605,1405591,5622424,0,48645000,12
Insertion Sort,Parcial,5000,1452661,1452647,5810644,0,54011900,12
Insertion Sort,Parcial,5000,1402679,1402661,5610716,0,56032500,12
Insertion Sort,Parcial,5000,1440749,1440715,5762996,0,52306700,12
Insertion Sort,Parcial,5000,1449499,1449484,5797996,0,59241400,12
Insertion Sort,Parcial,5000,1449173,1449160,5796692,0,48073200,12
Insertion Sort,Parcial,5000,1474911,1474909,5899648,0,56819800,12
Insertion Sort,Parcial,5000,1369119,1369105,5476476,0,60496900,12
Insertion Sort,Parcial,5000,1411541,1411529,5646168,0,51923700,12
Insertion Sort,Parcial,5000,1456422,1456415,5825688,0,61953300,12
Insertion Sort,Parcial,5000,1460533,1460521,5842132,0,60262500,12
Insertion Sort,Parcial,5000,1475483,1475473,5901932,0,57211300,12
Insertion Sort,Parcial,5000,1438927,1438908,5755708,0,57150600,12
Insertion Sort,Parcial,5000,1514417,1514394,6057668,0,59344800,12
Insertion Sort,Parcial,5000,1420803,1420788,5683212,0,49432400,12
Insertion Sort,Parcial,5000,1411684,1411665,5646736,0,50730200,12
Insertion Sort,Parcial,5000,1419929,1419885,5679716,0,48168400,12
Insertion Sort,Parcial,5000,1464025,1464004,5856100,0,46958900,12
Insertion Sort,Parcial,5000,1482900,1482894,5931600,0,50231300,12
Insertion Sort,Parcial,5000,1448621,1448608,5794484,0,65063600,12
Insertion Sort,Parcial,5000,1405797,1405770,5623188,0,50462600,12
Insertion Sort,Parcial,5000,1487861,1487845,5951444,0,48711500,12
Selection Sort,Parcial,5000,12497500,500,24997000,0,302585900,12
Selection Sort,Parcial,5000,12497500,500,24997000,0,479458800,12
Selection Sort,Parcial,5000,12497500,500,24997000,0,279131400,12
Selection Sort,Parcial,5000,12497500,500,24997000,0,306930200,12
Selection Sort,Parcial,5000,12497500,500,24997000,0,269090200,12
Selection Sort,Parcial,5000,12497500,500,24997000,0,268168800,12
Selection Sort,Parcial,5000,12497500,500,24997000,0,264114200,12
Selection Sort,Parcial,5000,12497500,500,24997000,0,258774900,12
Selection Sort,Parcial,5000,12497500,500,24997000,0,262386900,12
Selection Sort,Parcial,5000,12497500,500,24997000,0,259983300,12
Selection Sort,Parcial,5000,12497500,500,24997000,0,265403400,12
Selection Sort,Parcial,5000,12497500,500,24997000,0,250455400,12
Selection Sort,Parcial,5000,12497500,500,24997000,0,258054200,12
Selection Sort,Parcial,5000,12497500,500,24997000,0,277088900,12
Selection Sort,Parcial,5000,12497500,500,24997000,0,264281900,12
Selection Sort,Parcial,5000,12497500,500,24997000,0,271318600,12
Selection Sort,Parcial,5000,12497500,498,24996992,0,262104000,12
Selection Sort,Parcial,5000,12497500,500,24997000,0,263486200,12
Selection Sort,Parcial,5000,12497500,500,24997000,0,273343000,12
Selection Sort,Parcial,5000,12497500,500,24997000,0,272595000,12
Selection Sort,Parcial,5000,12497500,500,24997000,0,284579400,12
Selection Sort,Parcial,5000,12497500,500,24997000,0,275086500,12
Selection Sort,Parcial,5000,12497500,500,24997000,0,263799600,12
Selection Sort,Parcial,5000,12497500,500,24997000,0,266088700,12
Selection Sort,Parcial,5000,12497500,499,24996996,0,265559100,12
Selection Sort,Parcial,5000,12497500,500,24997000,0,255773000,12
Selection Sort,Parcial,5000,12497500,500,24997000,0,254467400,12
Selection Sort,Parcial,5000,12497500,499,24996996,0,271193400,12
Selection Sort,Parcial,5000,12497500,500,24997000,0,261825200,12
Selection Sort,Parcial,5000,12497500,500,24997000,0,279643700,12
Merge Sort,Parcial,5000,52676,9132,185424,14,10002400,247232
Merge Sort,Parcial,5000,52900,8908,185424,14,8602700,247232
Merge Sort,Parcial,5000,52422,9386,185424,14,9443900,247232
Merge Sort,Parcial,5000,53060,8748,185424,14,6812300,247232
Merge Sort,Parcial,5000,52614,9194,185424,14,7221000,247232
Merge Sort,Parcial,5000,52132,9676,185424,14,9513300,247232
Merge Sort,Parcial,5000,52541,9267,185424,14,10946300,247232
Merge Sort,Parcial,5000,52244,9564,185424,14,8493900,247232
Merge Sort,Parcial,5000,52785,9023,185424,14,7929200,247232
Merge Sort,Parcial,5000,52916,8892,185424,14,6961500,247232
Merge Sort,Parcial,5000,52732,9076,185424,14,8754500,247232
Merge Sort,Parcial,5000,52934,8874,185424,14,11543700,247232
Merge Sort,Parcial,5000,52968,8840,185424,14,7340300,247232
Merge Sort,Parcial,5000,52685,9123,185424,14,12549300,247232
Merge Sort,Parcial,5000,52928,8880,185424,14,12537400,247232
Merge Sort,Parcial,5000,52420,9388,185424,14,11978000,247232
Merge Sort,Parcial,5000,52716,9092,185424,14,6287800,247232
Merge Sort,Parcial,5000,52816,8992,185424,14,8593900,247232
Merge Sort,Parcial,5000,52661,9147,185424,14,6753600,247232
Merge Sort,Parcial,5000,53010,8798,185424,14,6584100,247232
Merge Sort,Parcial,5000,52530,9278,185424,14,9872900,247232
Merge Sort,Parcial,5000,52677,9131,185424,14,7542600,247232
Merge Sort,Parcial,5000,52413,9395,185424,14,5743600,247232
Merge Sort,Parcial,5000,52683,9125,185424,14,7279500,247232
Merge Sort,Parcial,5000,52929,8879,185424,14,14927100,247232
Merge Sort,Parcial,5000,52888,8920,185424,14,9530600,247232
Merge Sort,Parcial,5000,52714,9094,185424,14,8687800,247232
Merge Sort,Parcial,5000,52778,9030,185424,14,8255000,247232
Merge Sort,Parcial,5000,52670,9138,185424,14,5687100,247232
Merge Sort,Parcial,5000,52661,9147,185424,14,6589300,247232
Heap Sort,Parcial,5000,111167,60002,462342,0,7817000,12
Heap Sort,Parcial,5000,111262,60054,462740,0,14337000,12
Heap Sort,Parcial,5000,111235,60080,462790,0,8082400,12
Heap Sort,Parcial,5000,111297,60068,462866,0,5401600,12
Heap Sort,Parcial,5000,111297,60050,462794,0,6904900,12
Heap Sort,Parcial,5000,111186,59982,462300,0,5070900,12
Heap Sort,Parcial,5000,111235,60066,462734,0,7031200,12
Heap Sort,Parcial,5000,111200,60018,462472,0,7369400,12
Heap Sort,Parcial,5000,111199,59978,462310,0,6523300,12
Heap Sort,Parcial,5000,111183,60009,462402,0,7980800,12
Heap Sort,Parcial,5000,111237,60008,462506,0,7503800,12
Heap Sort,Parcial,5000,111251,60030,462622,0,6266800,12
Heap Sort,Parcial,5000,111214,60018,462500,0,4937600,12
Heap Sort,Parcial,5000,111124,59918,461920,0,6453200,12
Heap Sort,Parcial,5000,111156,59966,462176,0,9035100,12
Heap Sort,Parcial,5000,111236,60024,462568,0,6296300,12
Heap Sort,Parcial,5000,111229,60024,462554,0,9051700,12
Heap Sort,Parcial,5000,111244,60038,462640,0,9518500,12
Heap Sort,Parcial,5000,111158,59982,462244,0,5873400,12
Heap Sort,Parcial,5000,111168,60011,462380,0,5201800,12
Heap Sort,Parcial,5000,111234,60068,462740,0,6210100,12
Heap Sort,Parcial,5000,111249,60033,462630,0,9140700,12
Heap Sort,Parcial,5000,111271,60056,462766,0,6431800,12
Heap Sort,Parcial,5000,111155,59994,462286,0,9130200,12
Heap Sort,Parcial,5000,111220,59988,462392,0,7657700,12
Heap Sort,Parcial,5000,111140,59986,462224,0,8410000,12
Heap Sort,Parcial,5000,111264,60043,462700,0,9147300,12
Heap Sort,Parcial,5000,111194,60012,462436,0,6136200,12
Heap Sort,Parcial,5000,111251,60030,462622,0,5143100,12
Heap Sort,Parcial,5000,111150,59986,462244,0,5978000,12
Shell Sort,Parcial,5000,86474,69498,346620,0,9843400,16
Shell Sort,Parcial,5000,82564,65663,331120,0,5514100,16
Shell Sort,Parcial,5000,82016,64859,328938,0,4431300,16
Shell Sort,Parcial,5000,84831,68071,340270,0,6750800,16
Shell Sort,Parcial,5000,82857,65975,332266,0,4470400,16
Shell Sort,Parcial,5000,86958,70392,348672,0,5066100,16
Shell Sort,Parcial,5000,84669,68157,339730,0,5222600,16
Shell Sort,Parcial,5000,81869,64884,328326,0,4962200,16
Shell Sort,Parcial,5000,82454,65634,330812,0,4735800,16
Shell Sort,Parcial,5000,82077,65120,329174,0,5211700,16
Shell Sort,Parcial,5000,94364,78265,378452,0,5774900,16
Shell Sort,Parcial,5000,84347,67271,338090,0,4542700,16
Shell Sort,Parcial,5000,83089,66091,333154,0,5212500,16
Shell Sort,Parcial,5000,84308,67392,338136,0,5354500,16
Shell Sort,Parcial,5000,85665,69049,343578,0,5058000,16
Shell Sort,Parcial,5000,87992,71533,352868,0,3894800,16
Shell Sort,Parcial,5000,87860,71195,352308,0,4938100,16
Shell Sort,Parcial,5000,84964,68064,340704,0,5250400,16
Shell Sort,Parcial,5000,85705,69260,343742,0,6907700,16
Shell Sort,Parcial,5000,84196,67369,337696,0,4556700,16
Shell Sort,Parcial,5000,84673,67937,339646,0,6827400,16
Shell Sort,Parcial,5000,83376,66510,334384,0,6716700,16
Shell Sort,Parcial,5000,83348,66717,334360,0,5156100,16
Shell Sort,Parcial,5000,84453,67574,338658,0,5428500,16
Shell Sort,Parcial,5000,84341,67385,338258,0,3544200,16
Shell Sort,Parcial,5000,82594,65787,331280,0,3917400,16
Shell Sort,Parcial,5000,82431,65769,330642,0,7391500,16
Shell Sort,Parcial,5000,86028,69386,345052,0,5275100,16
Shell Sort,Parcial,5000,86461,69604,346758,0,5974200,16
Shell Sort,Parcial,5000,82670,65884,331568,0,4778700,16
Quick Sort,Parcial,5000,161203,66390,591850,70,9906200,840
Quick Sort,Parcial,5000,172033,107087,776260,73,20388400,876
Quick Sort,Parcial,5000,188008,113837,835209,83,9502300,996
Quick Sort,Parcial,5000,181501,79446,684595,78,7544600,936
Quick Sort,Parcial,5000,120443,75670,547504,67,4478600,804
Quick Sort,Parcial,5000,107389,64201,475388,62,5178600,744
Quick Sort,Parcial,5000,109294,58195,455213,59,4335100,708
Quick Sort,Parcial,5000,158891,106945,749367,91,6871700,1092
Quick Sort,Parcial,5000,155819,105575,737848,85,6802900,1020
Quick Sort,Parcial,5000,174768,86696,700180,81,5891800,972
Quick Sort,Parcial,5000,145862,56673,522328,81,4625900,972
Quick Sort,Parcial,5000,131512,76872,574418,71,5323600,852
Quick Sort,Parcial,5000,150331,75029,604683,79,4378700,948
Quick Sort,Parcial,5000,173351,97064,738811,86,7066300,1032
Quick Sort,Parcial,5000,139814,88775,638576,77,7291000,924
Quick Sort,Parcial,5000,168348,92472,710414,77,6727900,924
Quick Sort,Parcial,5000,106679,58488,451200,71,4309900,852
Quick Sort,Parcial,5000,164770,100559,735592,103,7001700,1236
Quick Sort,Parcial,5000,141030,86014,629932,80,5745300,960
Quick Sort,Parcial,5000,111003,59481,463756,58,3376200,696
Quick Sort,Parcial,5000,153009,92054,678093,97,4694100,1164
Quick Sort,Parcial,5000,231164,139345,1023569,97,7156600,1164
Quick Sort,Parcial,5000,107390,58019,450696,65,3428900,780
Quick Sort,Parcial,5000,133096,67302,539269,65,5817200,780
Quick Sort,Parcial,5000,194962,142668,964431,91,6666500,1092
Quick Sort,Parcial,5000,118727,53360,454669,64,3372100,768
Quick Sort,Parcial,5000,145168,80047,614389,67,7016400,804
Quick Sort,Parcial,5000,228377,103716,875460,101,6071900,1212
Quick Sort,Parcial,5000,163199,110681,772964,78,9368200,936
Quick Sort,Parcial,5000,136637,72408,566727,91,5078600,1092
Quick Random,Parcial,5000,79895,46894,350713,31,4134600,372
Quick Random,Parcial,5000,70798,45327,326242,30,4305200,360
Quick Random,Parcial,5000,71725,42413,316449,28,5300900,336
Quick Random,Parcial,5000,70395,44850,323538,26,3818400,312
Quick Random,Parcial,5000,69891,42482,313040,26,2678400,312
Quick Random,Parcial,5000,72042,42834,318776,29,2680900,348
Quick Random,Parcial,5000,76624,40195,317378,36,3121400,432
Quick Random,Parcial,5000,75735,46167,339482,28,4140800,336
Quick Random,Parcial,5000,73213,43067,322021,30,3222700,360
Quick Random,Parcial,5000,74950,42115,321703,31,4038300,372
Quick Random,Parcial,5000,74536,45847,335805,27,3056100,324
Quick Random,Parcial,5000,73451,43342,323601,27,3250700,324
Quick Random,Parcial,5000,69359,40471,303950,27,3087500,324
Quick Random,Parcial,5000,67623,43427,312307,26,2889300,312
Quick Random,Parcial,5000,67343,38844,293405,27,2487300,324
Quick Random,Parcial,5000,78234,41592,326170,33,3031600,396
Quick Random,Parcial,5000,83896,45990,355087,33,2894800,396
Quick Random,Parcial,5000,74477,42121,320810,30,2631900,360
Quick Random,Parcial,5000,72551,41946,316249,28,4370400,336
Quick Random,Parcial,5000,72889,40350,310507,28,2691000,336
Quick Random,Parcial,5000,76010,44390,332902,31,3316300,372
Quick Random,Parcial,5000,76173,42674,326409,30,3119600,360
Quick Random,Parcial,5000,69649,40537,304789,29,3288300,348
Quick Random,Parcial,5000,71416,43406,319810,29,2883900,348
Quick Random,Parcial,5000,78167,43075,331986,32,3352000,384
Quick Random,Parcial,5000,75682,41616,321157,32,3935800,384
Quick Random,Parcial,5000,75046,40420,315128,30,3483700,360
Quick Random,Parcial,5000,66620,39709,295403,26,2813500,312
Quick Random,Parcial,5000,77395,51097,362520,32,3328500,384
Quick Random,Parcial,5000,72779,40726,311790,29,3189400,348
Bubble Sort,Repetitivo,5000,12487060,6236078,49918432,0,493937200,13
Bubble Sort,Repetitivo,5000,12479355,6203649,49773306,0,513140100,13
Bubble Sort,Repetitivo,5000,12495015,6140844,49553406,0,503181300,13
Bubble Sort,Repetitivo,5000,12497224,6246692,49981216,0,504401100,13
Bubble Sort,Repetitivo,5000,12496465,6196839,49780286,0,503356000,13
Bubble Sort,Repetitivo,5000,12497445,6200147,49795478,0,476837800,13
Bubble Sort,Repetitivo,5000,12493845,6307943,50219462,0,478517500,13
Bubble Sort,Repetitivo,5000,12495609,6169053,49667430,0,490976200,13
Bubble Sort,Repetitivo,5000,12497269,6213693,49849310,0,484181200,13
Bubble Sort,Repetitivo,5000,12496510,6198433,49786752,0,509477400,13
Bubble Sort,Repetitivo,5000,12494872,6191327,49755052,0,479153000,13
Bubble Sort,Repetitivo,5000,12496554,6031729,49120024,0,501119900,13
Bubble Sort,Repetitivo,5000,12496797,6373269,50486670,0,518625400,13
Bubble Sort,Repetitivo,5000,12494014,6294217,50164896,0,487991200,13
Bubble Sort,Repetitivo,5000,12484134,6183495,49702248,0,490144500,13
Bubble Sort,Repetitivo,5000,12491614,6111570,49429508,0,475698500,13
Bubble Sort,Repetitivo,5000,12496122,6270669,50074920,0,488753700,13
Bubble Sort,Repetitivo,5000,12496465,6291143,50157502,0,478599200,13
Bubble Sort,Repetitivo,5000,12488985,6204947,49797758,0,483450200,13
Bubble Sort,Repetitivo,5000,12497200,6280261,50115444,0,487199400,13
Bubble Sort,Repetitivo,5000,12471622,6152124,49551740,0,469817500,13
Bubble Sort,Repetitivo,5000,12492247,6172509,49674530,0,487203200,13
Bubble Sort,Repetitivo,5000,12490945,6268146,50054474,0,506199700,13
Bubble Sort,Repetitivo,5000,12485872,6180038,49691896,0,504216500,13
Bubble Sort,Repetitivo,5000,12496905,6266892,50061378,0,473139700,13
Bubble Sort,Repetitivo,5000,12487060,6241027,49938228,0,496878200,13
Bubble Sort,Repetitivo,5000,12494097,6223611,49882638,0,516369000,13
Bubble Sort,Repetitivo,5000,12488589,6137784,49528314,0,492802800,13
Bubble Sort,Repetitivo,5000,12483805,6223616,49862074,0,485893500,13
Bubble Sort,Repetitivo,5000,12495015,6298303,50183242,0,509682200,13
Insertion Sort,Repetitivo,5000,6174171,6174164,24696690,0,206961200,12
